Time,Browser,OS
2014-08-01T00:54:34.000Z,Safari,OSX
2014-08-01T00:54:34.000Z,IE,Windows
2014-08-01T00:54:35.000Z,Firefox,OSX
2014-08-01T00:54:35.000Z,Firefox,Windows
2014-08-01T00:54:35.000Z,Firefox,Linux
2014-08-01T00:54:35.000Z,Chrome,Windows
2014-08-01T00:54:35.000Z,Chrome,OSX
2014-08-01T00:54:35.000Z,Safari,OSX
2014-08-01T00:54:35.000Z,IE,Windows
2014-08-01T00:54:36.000Z,Firefox,OSX
2014-08-01T00:54:36.000Z,Firefox,Windows
2014-08-01T00:54:36.000Z,Firefox,Linux
2014-08-01T00:54:36.000Z,Chrome,Windows
2014-08-01T00:54:36.000Z,Chrome,OSX
2014-08-01T00:54:36.000Z,Safari,OSX
2014-08-01T00:54:36.000Z,IE,Windows
2014-08-01T00:54:37.000Z,Firefox,OSX
2014-08-01T00:54:37.000Z,Firefox,Windows
2014-08-01T00:54:37.000Z,Firefox,Linux
2014-08-01T00:54:37.000Z,Chrome,Windows
2014-08-01T00:54:37.000Z,Chrome,OSX
2014-08-01T00:54:37.000Z,Safari,OSX
2014-08-01T00:54:37.000Z,IE,Windows
2014-08-01T00:54:38.000Z,Firefox,OSX
2014-08-01T00:54:38.000Z,Firefox,Windows
2014-08-01T00:54:38.000Z,Firefox,Linux
2014-08-01T00:54:38.000Z,Chrome,Windows
2014-08-01T00:54:38.000Z,Chrome,OSX
2014-08-01T00:54:38.000Z,Safari,OSX
2014-08-01T00:54:38.000Z,IE,Windows
2014-08-01T00:54:39.000Z,Firefox,OSX
2014-08-01T00:54:39.000Z,Firefox,Windows
2014-08-01T00:54:39.000Z,Firefox,Linux
2014-08-01T00:54:39.000Z,Chrome,Windows
2014-08-01T00:54:39.000Z,Chrome,OSX
2014-08-01T00:54:39.000Z,Safari,OSX
2014-08-01T00:54:39.000Z,IE,Windows
2014-08-01T00:54:40.000Z,Firefox,OSX
2014-08-01T00:54:40.000Z,Firefox,Windows
2014-08-01T00:54:40.000Z,Firefox,Linux
2014-08-01T00:54:40.000Z,Chrome,Windows
2014-08-01T00:54:40.000Z,Chrome,OSX
2014-08-01T00:54:40.000Z,Safari,OSX
2014-08-01T00:54:40.000Z,IE,Windows
2014-08-01T00:54:41.000Z,Firefox,OSX
2014-08-01T00:54:41.000Z,Firefox,Windows
2014-08-01T00:54:41.000Z,Firefox,Linux
2014-08-01T00:54:41.000Z,Chrome,Windows
2014-08-01T00:54:41.000Z,Chrome,OSX
2014-08-01T00:54:41.000Z,Safari,OSX
2014-08-01T00:54:41.000Z,IE,Windows
2014-08-01T00:54:42.000Z,Firefox,OSX
2014-08-01T00:54:42.000Z,Firefox,Windows
2014-08-01T00:54:42.000Z,Firefox,Linux
2014-08-01T00:54:42.000Z,Chrome,Windows
2014-08-01T00:54:42.000Z,Chrome,OSX
2014-08-01T00:54:42.000Z,Safari,OSX
2014-08-01T00:54:42.000Z,IE,Windows
2014-08-01T00:54:43.000Z,Firefox,OSX
2014-08-01T00:54:43.000Z,Firefox,Windows
2014-08-01T00:54:43.000Z,Firefox,Linux
2014-08-01T00:54:43.000Z,Chrome,Windows
2014-08-01T00:54:43.000Z,Chrome,OSX
2014-08-01T00:54:43.000Z,Safari,OSX
2014-08-01T00:54:43.000Z,IE,Windows
2014-08-01T00:54:44.000Z,Firefox,OSX
2014-08-01T00:54:44.000Z,Firefox,Windows
2014-08-01T00:54:44.000Z,Firefox,Linux
2014-08-01T00:54:44.000Z,Chrome,Windows
2014-08-01T00:54:44.000Z,Chrome,OSX
2014-08-01T00:54:44.000Z,Safari,OSX
2014-08-01T00:54:44.000Z,IE,Windows
2014-08-01T00:54:45.000Z,Firefox,OSX
2014-08-01T00:54:45.000Z,Firefox,Windows
2014-08-01T00:54:45.000Z,Firefox,Linux
2014-08-01T00:54:45.000Z,Chrome,Windows
2014-08-01T00:54:45.000Z,Chrome,OSX
2014-08-01T00:54:45.000Z,Safari,OSX
2014-08-01T00:54:45.000Z,IE,Windows
2014-08-01T00:54:46.000Z,Firefox,OSX
2014-08-01T00:54:46.000Z,Firefox,Windows
2014-08-01T00:54:46.000Z,Firefox,Linux
2014-08-01T00:54:46.000Z,Chrome,Windows
2014-08-01T00:54:46.000Z,Chrome,OSX
2014-08-01T00:54:46.000Z,Safari,OSX
2014-08-01T00:54:46.000Z,IE,Windows
2014-08-01T00:54:47.000Z,Firefox,OSX
2014-08-01T00:54:47.000Z,Firefox,Windows
2014-08-01T00:54:47.000Z,Firefox,Linux
2014-08-01T00:54:47.000Z,Chrome,Windows
2014-08-01T00:54:47.000Z,Chrome,OSX
2014-08-01T00:54:47.000Z,Safari,OSX
2014-08-01T00:54:47.000Z,IE,Windows
2014-08-01T00:54:48.000Z,Firefox,OSX
2014-08-01T00:54:48.000Z,Firefox,Windows
2014-08-01T00:54:48.000Z,Firefox,Linux
2014-08-01T00:54:48.000Z,Chrome,Windows
2014-08-01T00:54:48.000Z,Chrome,OSX
2014-08-01T00:54:48.000Z,Safari,OSX
2014-08-01T00:54:48.000Z,IE,Windows
2014-08-01T00:54:49.000Z,Firefox,OSX
2014-08-01T00:54:49.000Z,Firefox,Windows
2014-08-01T00:54:49.000Z,Firefox,Linux
2014-08-01T00:54:49.000Z,Chrome,Windows
2014-08-01T00:54:49.000Z,Chrome,OSX
2014-08-01T00:54:49.000Z,Safari,OSX
2014-08-01T00:54:49.000Z,IE,Windows
2014-08-01T00:54:50.000Z,Firefox,OSX
2014-08-01T00:54:50.000Z,Firefox,Windows
2014-08-01T00:54:50.000Z,Firefox,Linux
2014-08-01T00:54:50.000Z,Chrome,Windows
2014-08-01T00:54:50.000Z,Chrome,OSX
2014-08-01T00:54:50.000Z,Safari,OSX
2014-08-01T00:54:50.000Z,IE,Windows
2014-08-01T00:54:51.000Z,Firefox,OSX
2014-08-01T00:54:51.000Z,Firefox,Windows
2014-08-01T00:54:51.000Z,Firefox,Linux
2014-08-01T00:54:51.000Z,Chrome,Windows
2014-08-01T00:54:51.000Z,Chrome,OSX
2014-08-01T00:54:51.000Z,Safari,OSX
2014-08-01T00:54:51.000Z,IE,Windows
2014-08-01T00:54:52.000Z,Firefox,OSX
2014-08-01T00:54:52.000Z,Firefox,Windows
2014-08-01T00:54:52.000Z,Firefox,Linux
2014-08-01T00:54:52.000Z,Chrome,Windows
2014-08-01T00:54:52.000Z,Chrome,OSX
2014-08-01T00:54:52.000Z,Safari,OSX
2014-08-01T00:54:52.000Z,IE,Windows
2014-08-01T00:54:53.000Z,Firefox,OSX
2014-08-01T00:54:53.000Z,Firefox,Windows
2014-08-01T00:54:53.000Z,Firefox,Linux
2014-08-01T00:54:53.000Z,Chrome,Windows
2014-08-01T00:54:53.000Z,Chrome,OSX
2014-08-01T00:54:53.000Z,Safari,OSX
2014-08-01T00:54:53.000Z,IE,Windows
2014-08-01T00:54:54.000Z,Firefox,OSX
2014-08-01T00:54:54.000Z,Firefox,Windows
2014-08-01T00:54:54.000Z,Firefox,Linux
2014-08-01T00:54:54.000Z,Chrome,Windows
2014-08-01T00:54:54.000Z,Chrome,OSX
2014-08-01T00:54:54.000Z,Safari,OSX
2014-08-01T00:54:54.000Z,IE,Windows
2014-08-01T00:54:55.000Z,Firefox,OSX
2014-08-01T00:54:55.000Z,Firefox,Windows
2014-08-01T00:54:55.000Z,Firefox,Linux
2014-08-01T00:54:55.000Z,Chrome,Windows
2014-08-01T00:54:55.000Z,Chrome,OSX
2014-08-01T00:54:55.000Z,Safari,OSX
2014-08-01T00:54:55.000Z,IE,Windows
2014-08-01T00:54:56.000Z,Firefox,OSX
2014-08-01T00:54:56.000Z,Firefox,Windows
2014-08-01T00:54:56.000Z,Firefox,Linux
2014-08-01T00:54:56.000Z,Chrome,Windows
2014-08-01T00:54:56.000Z,Chrome,OSX
2014-08-01T00:54:56.000Z,Safari,OSX
2014-08-01T00:54:56.000Z,IE,Windows
2014-08-01T00:54:57.000Z,Firefox,OSX
2014-08-01T00:54:57.000Z,Firefox,Windows
2014-08-01T00:54:57.000Z,Firefox,Linux
2014-08-01T00:54:57.000Z,Chrome,Windows
2014-08-01T00:54:57.000Z,Chrome,OSX
2014-08-01T00:54:57.000Z,Safari,OSX
2014-08-01T00:54:57.000Z,IE,Windows
2014-08-01T00:54:58.000Z,Firefox,OSX
2014-08-01T00:54:58.000Z,Firefox,Windows
2014-08-01T00:54:58.000Z,Firefox,Linux
2014-08-01T00:54:58.000Z,Chrome,Windows
2014-08-01T00:54:58.000Z,Chrome,OSX
2014-08-01T00:54:58.000Z,Safari,OSX
2014-08-01T00:54:58.000Z,IE,Windows
2014-08-01T00:54:59.000Z,Firefox,OSX
2014-08-01T00:54:59.000Z,Firefox,Windows
2014-08-01T00:54:59.000Z,Firefox,Linux
2014-08-01T00:54:59.000Z,Chrome,Windows
2014-08-01T00:54:59.000Z,Chrome,OSX
2014-08-01T00:54:59.000Z,Safari,OSX
2014-08-01T00:54:59.000Z,IE,Windows
2014-08-01T00:55:10.000Z,Firefox,OSX
2014-08-01T00:55:10.000Z,Firefox,Windows
2014-08-01T00:55:10.000Z,Firefox,Linux
2014-08-01T00:55:10.000Z,Chrome,Windows
2014-08-01T00:55:10.000Z,Chrome,OSX
2014-08-01T00:55:10.000Z,Safari,OSX
2014-08-01T00:55:10.000Z,IE,Windows
2014-08-01T00:55:11.000Z,Firefox,OSX
2014-08-01T00:55:11.000Z,Firefox,Windows
2014-08-01T00:55:11.000Z,Firefox,Linux
2014-08-01T00:55:11.000Z,Chrome,Windows
2014-08-01T00:55:11.000Z,Chrome,OSX
2014-08-01T00:55:11.000Z,Safari,OSX
2014-08-01T00:55:11.000Z,IE,Windows
2014-08-01T00:55:12.000Z,Firefox,OSX
2014-08-01T00:55:12.000Z,Firefox,Windows
2014-08-01T00:55:12.000Z,Firefox,Linux
2014-08-01T00:55:12.000Z,Chrome,Windows
2014-08-01T00:55:12.000Z,Chrome,OSX
2014-08-01T00:55:12.000Z,Safari,OSX
2014-08-01T00:55:12.000Z,IE,Windows
2014-08-01T00:55:13.000Z,Firefox,OSX
2014-08-01T00:55:13.000Z,Firefox,Windows
2014-08-01T00:55:13.000Z,Firefox,Linux
2014-08-01T00:55:13.000Z,Chrome,Windows
2014-08-01T00:55:13.000Z,Chrome,OSX
2014-08-01T00:55:13.000Z,Safari,OSX
2014-08-01T00:55:13.000Z,IE,Windows
2014-08-01T00:55:14.000Z,Firefox,OSX
2014-08-01T00:55:14.000Z,Firefox,Windows
2014-08-01T00:55:14.000Z,Firefox,Linux
2014-08-01T00:55:14.000Z,Chrome,Windows
2014-08-01T00:55:14.000Z,Chrome,OSX
2014-08-01T00:55:14.000Z,Safari,OSX
2014-08-01T00:55:14.000Z,IE,Windows
2014-08-01T00:55:15.000Z,Firefox,OSX
2014-08-01T00:55:15.000Z,Firefox,Windows
2014-08-01T00:55:15.000Z,Firefox,Linux
2014-08-01T00:55:15.000Z,Chrome,Windows
2014-08-01T00:55:15.000Z,Chrome,OSX
2014-08-01T00:55:15.000Z,Safari,OSX
2014-08-01T00:55:15.000Z,IE,Windows
2014-08-01T00:55:16.000Z,Firefox,OSX
2014-08-01T00:55:16.000Z,Firefox,Windows
2014-08-01T00:55:16.000Z,Firefox,Linux
2014-08-01T00:55:16.000Z,Chrome,Windows
2014-08-01T00:55:16.000Z,Chrome,OSX
2014-08-01T00:55:16.000Z,Safari,OSX
2014-08-01T00:55:16.000Z,IE,Windows
2014-08-01T00:55:17.000Z,Firefox,OSX
2014-08-01T00:55:17.000Z,Firefox,Windows
2014-08-01T00:55:17.000Z,Firefox,Linux
2014-08-01T00:55:17.000Z,Chrome,Windows
2014-08-01T00:55:17.000Z,Chrome,OSX
2014-08-01T00:55:17.000Z,Safari,OSX
2014-08-01T00:55:17.000Z,IE,Windows
2014-08-01T00:55:18.000Z,Firefox,OSX
2014-08-01T00:55:18.000Z,Firefox,Windows
2014-08-01T00:55:18.000Z,Firefox,Linux
2014-08-01T00:55:18.000Z,Chrome,Windows
2014-08-01T00:55:18.000Z,Chrome,OSX
2014-08-01T00:55:18.000Z,Safari,OSX
2014-08-01T00:55:18.000Z,IE,Windows
2014-08-01T00:55:19.000Z,Firefox,OSX
2014-08-01T00:55:19.000Z,Firefox,Windows
2014-08-01T00:55:19.000Z,Firefox,Linux
2014-08-01T00:55:19.000Z,Chrome,Windows
2014-08-01T00:55:19.000Z,Chrome,OSX
2014-08-01T00:55:19.000Z,Safari,OSX
2014-08-01T00:55:19.000Z,IE,Windows
2014-08-01T00:55:20.000Z,Firefox,OSX
2014-08-01T00:55:20.000Z,Firefox,Windows
2014-08-01T00:55:20.000Z,Firefox,Linux
2014-08-01T00:55:20.000Z,Chrome,Windows
2014-08-01T00:55:20.000Z,Chrome,OSX
2014-08-01T00:55:20.000Z,Safari,OSX
2014-08-01T00:55:20.000Z,IE,Windows
2014-08-01T00:55:21.000Z,Firefox,OSX
2014-08-01T00:55:21.000Z,Firefox,Windows
2014-08-01T00:55:21.000Z,Firefox,Linux
2014-08-01T00:55:21.000Z,Chrome,Windows
2014-08-01T00:55:21.000Z,Chrome,OSX
2014-08-01T00:55:21.000Z,Safari,OSX
2014-08-01T00:55:21.000Z,IE,Windows
2014-08-01T00:55:22.000Z,Firefox,OSX
2014-08-01T00:55:22.000Z,Firefox,Windows
2014-08-01T00:55:22.000Z,Firefox,Linux
2014-08-01T00:55:22.000Z,Chrome,Windows
2014-08-01T00:55:22.000Z,Chrome,OSX
2014-08-01T00:55:22.000Z,Safari,OSX
2014-08-01T00:55:22.000Z,IE,Windows
2014-08-01T00:55:23.000Z,Firefox,OSX
2014-08-01T00:55:23.000Z,Firefox,Windows
2014-08-01T00:55:23.000Z,Firefox,Linux
2014-08-01T00:55:23.000Z,Chrome,Windows
2014-08-01T00:55:23.000Z,Chrome,OSX
2014-08-01T00:55:23.000Z,Safari,OSX
2014-08-01T00:55:23.000Z,IE,Windows
2014-08-01T00:55:24.000Z,Firefox,OSX
2014-08-01T00:55:24.000Z,Firefox,Windows
2014-08-01T00:55:24.000Z,Firefox,Linux
2014-08-01T00:55:24.000Z,Chrome,Windows
2014-08-01T00:55:24.000Z,Chrome,OSX
2014-08-01T00:55:24.000Z,Safari,OSX
2014-08-01T00:55:24.000Z,IE,Windows
2014-08-01T00:55:25.000Z,Firefox,OSX
2014-08-01T00:55:25.000Z,Firefox,Windows
2014-08-01T00:55:25.000Z,Firefox,Linux
2014-08-01T00:55:25.000Z,Chrome,Windows
2014-08-01T00:55:25.000Z,Chrome,OSX
2014-08-01T00:55:25.000Z,Safari,OSX
2014-08-01T00:55:25.000Z,IE,Windows
2014-08-01T00:55:26.000Z,Firefox,OSX
2014-08-01T00:55:26.000Z,Firefox,Windows
2014-08-01T00:55:26.000Z,Firefox,Linux
2014-08-01T00:55:26.000Z,Chrome,Windows
2014-08-01T00:55:26.000Z,Chrome,OSX
2014-08-01T00:55:26.000Z,Safari,OSX
2014-08-01T00:55:26.000Z,IE,Windows
2014-08-01T00:55:27.000Z,Firefox,OSX
2014-08-01T00:55:27.000Z,Firefox,Windows
2014-08-01T00:55:27.000Z,Firefox,Linux
2014-08-01T00:55:27.000Z,Chrome,Windows
2014-08-01T00:55:27.000Z,Chrome,OSX
2014-08-01T00:55:27.000Z,Safari,OSX
2014-08-01T00:55:27.000Z,IE,Windows
2014-08-01T00:55:28.000Z,Firefox,OSX
2014-08-01T00:55:28.000Z,Firefox,Windows
2014-08-01T00:55:28.000Z,Firefox,Linux
2014-08-01T00:55:28.000Z,Chrome,Windows
2014-08-01T00:55:28.000Z,Chrome,OSX
2014-08-01T00:55:28.000Z,Safari,OSX
2014-08-01T00:55:28.000Z,IE,Windows
2014-08-01T00:55:29.000Z,Firefox,OSX
2014-08-01T00:55:29.000Z,Firefox,Windows
2014-08-01T00:55:29.000Z,Firefox,Linux
2014-08-01T00:55:29.000Z,Chrome,Windows
2014-08-01T00:55:29.000Z,Chrome,OSX
2014-08-01T00:55:29.000Z,Safari,OSX
2014-08-01T00:55:29.000Z,IE,Windows
2014-08-01T00:55:30.000Z,Firefox,OSX
2014-08-01T00:55:30.000Z,Firefox,Windows
2014-08-01T00:55:30.000Z,Firefox,Linux
2014-08-01T00:55:30.000Z,Chrome,Windows
2014-08-01T00:55:30.000Z,Chrome,OSX
2014-08-01T00:55:30.000Z,Safari,OSX
2014-08-01T00:55:30.000Z,IE,Windows
2014-08-01T00:55:31.000Z,Firefox,OSX
2014-08-01T00:55:31.000Z,Firefox,Windows
2014-08-01T00:55:31.000Z,Firefox,Linux
2014-08-01T00:55:31.000Z,Chrome,Windows
2014-08-01T00:55:31.000Z,Chrome,OSX
2014-08-01T00:55:31.000Z,Safari,OSX
2014-08-01T00:55:31.000Z,IE,Windows
2014-08-01T00:55:32.000Z,Firefox,OSX
2014-08-01T00:55:32.000Z,Firefox,Windows
2014-08-01T00:55:32.000Z,Firefox,Linux
2014-08-01T00:55:32.000Z,Chrome,Windows
2014-08-01T00:55:32.000Z,Chrome,OSX
2014-08-01T00:55:32.000Z,Safari,OSX
2014-08-01T00:55:32.000Z,IE,Windows
2014-08-01T00:55:33.000Z,Firefox,OSX
2014-08-01T00:55:33.000Z,Firefox,Windows
2014-08-01T00:55:33.000Z,Firefox,Linux
2014-08-01T00:55:33.000Z,Chrome,Windows
2014-08-01T00:55:33.000Z,Chrome,OSX
2014-08-01T00:55:33.000Z,Safari,OSX
2014-08-01T00:55:33.000Z,IE,Windows
2014-08-01T00:55:34.000Z,Firefox,OSX
2014-08-01T00:55:34.000Z,Firefox,Windows
2014-08-01T00:55:34.000Z,Firefox,Linux
2014-08-01T00:55:34.000Z,Chrome,Windows
2014-08-01T00:55:34.000Z,Chrome,OSX
2014-08-01T00:55:34.000Z,Safari,OSX
2014-08-01T00:55:34.000Z,IE,Windows
2014-08-01T00:55:35.000Z,Firefox,OSX
2014-08-01T00:55:35.000Z,Firefox,Windows
2014-08-01T00:55:35.000Z,Firefox,Linux
2014-08-01T00:55:35.000Z,Chrome,Windows
2014-08-01T00:55:35.000Z,Chrome,OSX
2014-08-01T00:55:35.000Z,Safari,OSX
2014-08-01T00:55:35.000Z,IE,Windows
2014-08-01T00:55:36.000Z,Firefox,OSX
2014-08-01T00:55:36.000Z,Firefox,Windows
2014-08-01T00:55:36.000Z,Firefox,Linux
2014-08-01T00:55:36.000Z,Chrome,Windows
2014-08-01T00:55:36.000Z,Chrome,OSX
2014-08-01T00:55:36.000Z,Safari,OSX
2014-08-01T00:55:36.000Z,IE,Windows
2014-08-01T00:55:37.000Z,Firefox,OSX
2014-08-01T00:55:37.000Z,Firefox,Windows
2014-08-01T00:55:37.000Z,Firefox,Linux
2014-08-01T00:55:37.000Z,Chrome,Windows
2014-08-01T00:55:37.000Z,Chrome,OSX
2014-08-01T00:55:37.000Z,Safari,OSX
2014-08-01T00:55:37.000Z,IE,Windows
2014-08-01T00:55:38.000Z,Firefox,OSX
2014-08-01T00:55:38.000Z,Firefox,Windows
2014-08-01T00:55:38.000Z,Firefox,Linux
2014-08-01T00:55:38.000Z,Chrome,Windows
2014-08-01T00:55:38.000Z,Chrome,OSX
2014-08-01T00:55:38.000Z,Safari,OSX
2014-08-01T00:55:38.000Z,IE,Windows
2014-08-01T00:55:39.000Z,Firefox,OSX
2014-08-01T00:55:39.000Z,Firefox,Windows
2014-08-01T00:55:39.000Z,Firefox,Linux
2014-08-01T00:55:39.000Z,Chrome,Windows
2014-08-01T00:55:39.000Z,Chrome,OSX
2014-08-01T00:55:39.000Z,Safari,OSX
2014-08-01T00:55:39.000Z,IE,Windows
2014-08-01T00:55:40.000Z,Firefox,OSX
2014-08-01T00:55:40.000Z,Firefox,Windows
2014-08-01T00:55:40.000Z,Firefox,Linux
2014-08-01T00:55:40.000Z,Chrome,Windows
2014-08-01T00:55:40.000Z,Chrome,OSX
2014-08-01T00:55:40.000Z,Safari,OSX
2014-08-01T00:55:40.000Z,IE,Windows
2014-08-01T00:55:41.000Z,Firefox,OSX
2014-08-01T00:55:41.000Z,Firefox,Windows
2014-08-01T00:55:41.000Z,Firefox,Linux
2014-08-01T00:55:41.000Z,Chrome,Windows
2014-08-01T00:55:41.000Z,Chrome,OSX
2014-08-01T00:55:41.000Z,Safari,OSX
2014-08-01T00:55:41.000Z,IE,Windows
2014-08-01T00:55:42.000Z,Firefox,OSX
2014-08-01T00:55:42.000Z,Firefox,Windows
2014-08-01T00:55:42.000Z,Firefox,Linux
2014-08-01T00:55:42.000Z,Chrome,Windows
2014-08-01T00:55:42.000Z,Chrome,OSX
2014-08-01T00:55:42.000Z,Safari,OSX
2014-08-01T00:55:42.000Z,IE,Windows
2014-08-01T00:55:43.000Z,Firefox,OSX
2014-08-01T00:55:43.000Z,Firefox,Windows
2014-08-01T00:55:43.000Z,Firefox,Linux
2014-08-01T00:55:43.000Z,Chrome,Windows
2014-08-01T00:55:43.000Z,Chrome,OSX
2014-08-01T00:55:43.000Z,Safari,OSX
2014-08-01T00:55:43.000Z,IE,Windows
2014-08-01T00:55:44.000Z,Firefox,OSX
2014-08-01T00:55:44.000Z,Firefox,Windows
2014-08-01T00:55:44.000Z,Firefox,Linux
2014-08-01T00:55:44.000Z,Chrome,Windows
2014-08-01T00:55:44.000Z,Chrome,OSX
2014-08-01T00:55:44.000Z,Safari,OSX
2014-08-01T00:55:44.000Z,IE,Windows
2014-08-01T00:55:45.000Z,Firefox,OSX
2014-08-01T00:55:45.000Z,Firefox,Windows
2014-08-01T00:55:45.000Z,Firefox,Linux
2014-08-01T00:55:45.000Z,Chrome,Windows
2014-08-01T00:55:45.000Z,Chrome,OSX
2014-08-01T00:55:45.000Z,Safari,OSX
2014-08-01T00:55:45.000Z,IE,Windows
2014-08-01T00:55:46.000Z,Firefox,OSX
2014-08-01T00:55:46.000Z,Firefox,Windows
2014-08-01T00:55:46.000Z,Firefox,Linux
2014-08-01T00:55:46.000Z,Chrome,Windows
2014-08-01T00:55:46.000Z,Chrome,OSX
2014-08-01T00:55:46.000Z,Safari,OSX
2014-08-01T00:55:46.000Z,IE,Windows
2014-08-01T00:55:47.000Z,Firefox,OSX
2014-08-01T00:55:47.000Z,Firefox,Windows
2014-08-01T00:55:47.000Z,Firefox,Linux
2014-08-01T00:55:47.000Z,Chrome,Windows
2014-08-01T00:55:47.000Z,Chrome,OSX
2014-08-01T00:55:47.000Z,Safari,OSX
2014-08-01T00:55:47.000Z,IE,Windows
2014-08-01T00:55:48.000Z,Firefox,OSX
2014-08-01T00:55:48.000Z,Firefox,Windows
2014-08-01T00:55:48.000Z,Firefox,Linux
2014-08-01T00:55:48.000Z,Chrome,Windows
2014-08-01T00:55:48.000Z,Chrome,OSX
2014-08-01T00:55:48.000Z,Safari,OSX
2014-08-01T00:55:48.000Z,IE,Windows
2014-08-01T00:55:49.000Z,Firefox,OSX
2014-08-01T00:55:49.000Z,Firefox,Windows
2014-08-01T00:55:49.000Z,Firefox,Linux
2014-08-01T00:55:49.000Z,Chrome,Windows
2014-08-01T00:55:49.000Z,Chrome,OSX
2014-08-01T00:55:49.000Z,Safari,OSX
2014-08-01T00:55:49.000Z,IE,Windows
2014-08-01T00:55:50.000Z,Firefox,OSX
2014-08-01T00:55:50.000Z,Firefox,Windows
2014-08-01T00:55:50.000Z,Firefox,Linux
2014-08-01T00:55:50.000Z,Chrome,Windows
2014-08-01T00:55:50.000Z,Chrome,OSX
2014-08-01T00:55:50.000Z,Safari,OSX
2014-08-01T00:55:50.000Z,IE,Windows
2014-08-01T00:55:51.000Z,Firefox,OSX
2014-08-01T00:55:51.000Z,Firefox,Windows
2014-08-01T00:55:51.000Z,Firefox,Linux
2014-08-01T00:55:51.000Z,Chrome,Windows
2014-08-01T00:55:51.000Z,Chrome,OSX
2014-08-01T00:55:51.000Z,Safari,OSX
2014-08-01T00:55:51.000Z,IE,Windows
2014-08-01T00:55:52.000Z,Firefox,OSX
2014-08-01T00:55:52.000Z,Firefox,Windows
2014-08-01T00:55:52.000Z,Firefox,Linux
2014-08-01T00:55:52.000Z,Chrome,Windows
2014-08-01T00:55:52.000Z,Chrome,OSX
2014-08-01T00:55:52.000Z,Safari,OSX
2014-08-01T00:55:52.000Z,IE,Windows
2014-08-01T00:55:53.000Z,Firefox,OSX
2014-08-01T00:55:53.000Z,Firefox,Windows
2014-08-01T00:55:53.000Z,Firefox,Linux
2014-08-01T00:55:53.000Z,Chrome,Windows
2014-08-01T00:55:53.000Z,Chrome,OSX
2014-08-01T00:55:53.000Z,Safari,OSX
2014-08-01T00:55:53.000Z,IE,Windows
2014-08-01T00:55:54.000Z,Firefox,OSX
2014-08-01T00:55:54.000Z,Firefox,Windows
2014-08-01T00:55:54.000Z,Firefox,Linux
2014-08-01T00:55:54.000Z,Chrome,Windows
2014-08-01T00:55:54.000Z,Chrome,OSX
2014-08-01T00:55:54.000Z,Safari,OSX
2014-08-01T00:55:54.000Z,IE,Windows
2014-08-01T00:55:55.000Z,Firefox,OSX
2014-08-01T00:55:55.000Z,Firefox,Windows
2014-08-01T00:55:55.000Z,Firefox,Linux
2014-08-01T00:55:55.000Z,Chrome,Windows
2014-08-01T00:55:55.000Z,Chrome,OSX
2014-08-01T00:55:55.000Z,Safari,OSX
2014-08-01T00:55:55.000Z,IE,Windows
2014-08-01T00:55:56.000Z,Firefox,OSX
2014-08-01T00:55:56.000Z,Firefox,Windows
2014-08-01T00:55:56.000Z,Firefox,Linux
2014-08-01T00:55:56.000Z,Chrome,Windows
2014-08-01T00:55:56.000Z,Chrome,OSX
2014-08-01T00:55:56.000Z,Safari,OSX
2014-08-01T00:55:56.000Z,IE,Windows
2014-08-01T00:55:57.000Z,Firefox,OSX
2014-08-01T00:55:57.000Z,Firefox,Windows
2014-08-01T00:55:57.000Z,Firefox,Linux
2014-08-01T00:55:57.000Z,Chrome,Windows
2014-08-01T00:55:57.000Z,Chrome,OSX
2014-08-01T00:55:57.000Z,Safari,OSX
2014-08-01T00:55:57.000Z,IE,Windows
2014-08-01T00:55:58.000Z,Firefox,OSX
2014-08-01T00:55:58.000Z,Firefox,Windows
2014-08-01T00:55:58.000Z,Firefox,Linux
2014-08-01T00:55:58.000Z,Chrome,Windows
2014-08-01T00:55:58.000Z,Chrome,OSX
2014-08-01T00:55:58.000Z,Safari,OSX
2014-08-01T00:55:58.000Z,IE,Windows
2014-08-01T00:55:59.000Z,Firefox,OSX
2014-08-01T00:55:59.000Z,Firefox,Windows
2014-08-01T00:55:59.000Z,Firefox,Linux
2014-08-01T00:55:59.000Z,Chrome,Windows
2014-08-01T00:55:59.000Z,Chrome,OSX
2014-08-01T00:55:59.000Z,Safari,OSX
2014-08-01T00:55:59.000Z,IE,Windows
2014-08-01T00:56:10.000Z,Firefox,OSX
2014-08-01T00:56:10.000Z,Firefox,Windows
2014-08-01T00:56:10.000Z,Firefox,Linux
2014-08-01T00:56:10.000Z,Chrome,Windows
2014-08-01T00:56:10.000Z,Chrome,OSX
2014-08-01T00:56:10.000Z,Safari,OSX
2014-08-01T00:56:10.000Z,IE,Windows
2014-08-01T00:56:11.000Z,Firefox,OSX
2014-08-01T00:56:11.000Z,Firefox,Windows
2014-08-01T00:56:11.000Z,Firefox,Linux
2014-08-01T00:56:11.000Z,Chrome,Windows
2014-08-01T00:56:11.000Z,Chrome,OSX
2014-08-01T00:56:11.000Z,Safari,OSX
2014-08-01T00:56:11.000Z,IE,Windows
2014-08-01T00:56:12.000Z,Firefox,OSX
2014-08-01T00:56:12.000Z,Firefox,Windows
2014-08-01T00:56:12.000Z,Firefox,Linux
2014-08-01T00:56:12.000Z,Chrome,Windows
2014-08-01T00:56:12.000Z,Chrome,OSX
2014-08-01T00:56:12.000Z,Safari,OSX
